club_name,club_link
Lille,https://fbref.com/en/squads/cb188c0c/2018-2019/Lille-Stats
Lyon,https://fbref.com/en/squads/d53c0b06/2018-2019/Lyon-Stats
Marseille,https://fbref.com/en/squads/5725cc7b/2018-2019/Marseille-Stats
Monaco,https://fbref.com/en/squads/fd6114db/2018-2019/Monaco-Stats
Montpellier,https://fbref.com/en/squads/281b0e73/2018-2019/Montpellier-Stats
Nantes,https://fbref.com/en/squads/d7a486cd/2018-2019/Nantes-Stats
Nice,https://fbref.com/en/squads/132ebc33/2018-2019/Nice-Stats
Nîmes,https://fbref.com/en/squads/1cbf5f9e/2018-2019/Nimes-Stats
Paris S-G,https://fbref.com/en/squads/e2d8892c/2018-2019/Paris-Saint-Germain-Stats
Reims,https://fbref.com/en/squads/7fdd64e0/2018-2019/Reims-Stats
Rennes,https://fbref.com/en/squads/b3072e00/2018-2019/Rennes-Stats
Saint-Étienne,https://fbref.com/en/squads/d298ef2c/2018-2019/Saint-Etienne-Stats
Strasbourg,https://fbref.com/en/squads/c0d3eab4/2018-2019/Strasbourg-Stats
Toulouse,https://fbref.com/en/squads/3f8c4b5f/2018-2019/Toulouse-Stats
Amiens,https://fbref.com/en/squads/25622401/2019-2020/Amiens-Stats
Angers,https://fbref.com/en/squads/69236f98/2019-2020/Angers-Stats
Bordeaux,https://fbref.com/en/squads/123f3efe/2019-2020/Bordeaux-Stats
Brest,https://fbref.com/en/squads/fb08dbb3/2019-2020/Brest-Stats
Dijon,https://fbref.com/en/squads/8dfb7350/2019-2020/Dijon-Stats
Lille,https://fbref.com/en/squads/cb188c0c/2019-2020/Lille-Stats
Lyon,https://fbref.com/en/squads/d53c0b06/2019-2020/Lyon-Stats
Marseille,https://fbref.com/en/squads/5725cc7b/2019-2020/Marseille-Stats
Metz,https://fbref.com/en/squads/f83960ae/2019-2020/Metz-Stats
Monaco,https://fbref.com/en/squads/fd6114db/2019-2020/Monaco-Stats
Montpellier,https://fbref.com/en/squads/281b0e73/2019-2020/Montpellier-Stats
Nantes,https://fbref.com/en/squads/d7a486cd/2019-2020/Nantes-Stats
Nice,https://fbref.com/en/squads/132ebc33/2019-2020/Nice-Stats
Nîmes,https://fbref.com/en/squads/1cbf5f9e/2019-2020/Nimes-Stats
Paris S-G,https://fbref.com/en/squads/e2d8892c/2019-2020/Paris-Saint-Germain-Stats
Reims,https://fbref.com/en/squads/7fdd64e0/2019-2020/Reims-Stats
Rennes,https://fbref.com/en/squads/b3072e00/2019-2020/Rennes-Stats
Saint-Étienne,https://fbref.com/en/squads/d298ef2c/2019-2020/Saint-Etienne-Stats
Strasbourg,https://fbref.com/en/squads/c0d3eab4/2019-2020/Strasbourg-Stats
Toulouse,https://fbref.com/en/squads/3f8c4b5f/2019-2020/Toulouse-Stats
Angers,https://fbref.com/en/squads/69236f98/2020-2021/Angers-Stats
Bordeaux,https://fbref.com/en/squads/123f3efe/2020-2021/Bordeaux-Stats
Brest,https://fbref.com/en/squads/fb08dbb3/2020-2021/Brest-Stats
Dijon,https://fbref.com/en/squads/8dfb7350/2020-2021/Dijon-Stats
Lens,https://fbref.com/en/squads/fd4e0f7d/2020-2021/Lens-Stats
Lille,https://fbref.com/en/squads/cb188c0c/2020-2021/Lille-Stats
Lorient,https://fbref.com/en/squads/d2c87802/2020-2021/Lorient-Stats
Lyon,https://fbref.com/en/squads/d53c0b06/2020-2021/Lyon-Stats
Marseille,https://fbref.com/en/squads/5725cc7b/2020-2021/Marseille-Stats
Metz,https://fbref.com/en/squads/f83960ae/2020-2021/Metz-Stats
Monaco,https://fbref.com/en/squads/fd6114db/2020-2021/Monaco-Stats
Montpellier,https://fbref.com/en/squads/281b0e73/2020-2021/Montpellier-Stats
Nantes,https://fbref.com/en/squads/d7a486cd/2020-2021/Nantes-Stats
Nice,https://fbref.com/en/squads/132ebc33/2020-2021/Nice-Stats
Nîmes,https://fbref.com/en/squads/1cbf5f9e/2020-2021/Nimes-Stats
Paris S-G,https://fbref.com/en/squads/e2d8892c/2020-2021/Paris-Saint-Germain-Stats
Reims,https://fbref.com/en/squads/7fdd64e0/2020-2021/Reims-Stats
Rennes,https://fbref.com/en/squads/b3072e00/2020-2021/Rennes-Stats
Saint-Étienne,https://fbref.com/en/squads/d298ef2c/2020-2021/Saint-Etienne-Stats
Strasbourg,https://fbref.com/en/squads/c0d3eab4/2020-2021/Strasbourg-Stats
Angers,https://fbref.com/en/squads/69236f98/2021-2022/Angers-Stats
Bordeaux,https://fbref.com/en/squads/123f3efe/2021-2022/Bordeaux-Stats
Brest,https://fbref.com/en/squads/fb08dbb3/2021-2022/Brest-Stats
Clermont Foot,https://fbref.com/en/squads/d9676424/2021-2022/Clermont-Foot-Stats
Lens,https://fbref.com/en/squads/fd4e0f7d/2021-2022/Lens-Stats
Lille,https://fbref.com/en/squads/cb188c0c/2021-2022/Lille-Stats
Lorient,https://fbref.com/en/squads/d2c87802/2021-2022/Lorient-Stats
Lyon,https://fbref.com/en/squads/d53c0b06/2021-2022/Lyon-Stats
Marseille,https://fbref.com/en/squads/5725cc7b/2021-2022/Marseille-Stats
Metz,https://fbref.com/en/squads/f83960ae/2021-2022/Metz-Stats
Monaco,https://fbref.com/en/squads/fd6114db/2021-2022/Monaco-Stats
Montpellier,https://fbref.com/en/squads/281b0e73/2021-2022/Montpellier-Stats
Nantes,https://fbref.com/en/squads/d7a486cd/2021-2022/Nantes-Stats
Nice,https://fbref.com/en/squads/132ebc33/2021-2022/Nice-Stats
Paris S-G,https://fbref.com/en/squads/e2d8892c/2021-2022/Paris-Saint-Germain-Stats
Reims,https://fbref.com/en/squads/7fdd64e0/2021-2022/Reims-Stats
Rennes,https://fbref.com/en/squads/b3072e00/2021-2022/Rennes-Stats
Saint-Étienne,https://fbref.com/en/squads/d298ef2c/2021-2022/Saint-Etienne-Stats
Strasbourg,https://fbref.com/en/squads/c0d3eab4/2021-2022/Strasbourg-Stats
Troyes,https://fbref.com/en/squads/54195385/2021-2022/Troyes-Stats
Ajaccio,https://fbref.com/en/squads/7a54bb4f/2022-2023/Ajaccio-Stats
Angers,https://fbref.com/en/squads/69236f98/2022-2023/Angers-Stats
Auxerre,https://fbref.com/en/squads/5ae09109/2022-2023/Auxerre-Stats
Brest,https://fbref.com/en/squads/fb08dbb3/2022-2023/Brest-Stats
Clermont Foot,https://fbref.com/en/squads/d9676424/2022-2023/Clermont-Foot-Stats
Lens,https://fbref.com/en/squads/fd4e0f7d/2022-2023/Lens-Stats
Lille,https://fbref.com/en/squads/cb188c0c/2022-2023/Lille-Stats
Lorient,https://fbref.com/en/squads/d2c87802/2022-2023/Lorient-Stats
Lyon,https://fbref.com/en/squads/d53c0b06/2022-2023/Lyon-Stats
Marseille,https://fbref.com/en/squads/5725cc7b/2022-2023/Marseille-Stats
Monaco,https://fbref.com/en/squads/fd6114db/2022-2023/Monaco-Stats
Montpellier,https://fbref.com/en/squads/281b0e73/2022-2023/Montpellier-Stats
Nantes,https://fbref.com/en/squads/d7a486cd/2022-2023/Nantes-Stats
Nice,https://fbref.com/en/squads/132ebc33/2022-2023/Nice-Stats
Paris S-G,https://fbref.com/en/squads/e2d8892c/2022-2023/Paris-Saint-Germain-Stats
Reims,https://fbref.com/en/squads/7fdd64e0/2022-2023/Reims-Stats
Rennes,https://fbref.com/en/squads/b3072e00/2022-2023/Rennes-Stats
Strasbourg,https://fbref.com/en/squads/c0d3eab4/2022-2023/Strasbourg-Stats
Toulouse,https://fbref.com/en/squads/3f8c4b5f/2022-2023/Toulouse-Stats
Troyes,https://fbref.com/en/squads/54195385/2022-2023/Troyes-Stats
Brest,https://fbref.com/en/squads/fb08dbb3/2023-2024/Brest-Stats
Clermont Foot,https://fbref.com/en/squads/d9676424/2023-2024/Clermont-Foot-Stats
Le Havre,https://fbref.com/en/squads/5c2737db/2023-2024/Le-Havre-Stats
Lens,https://fbref.com/en/squads/fd4e0f7d/2023-2024/Lens-Stats
Lille,https://fbref.com/en/squads/cb188c0c/2023-2024/Lille-Stats
Lorient,https://fbref.com/en/squads/d2c87802/2023-2024/Lorient-Stats
Lyon,https://fbref.com/en/squads/d53c0b06/2023-2024/Lyon-Stats
Marseille,https://fbref.com/en/squads/5725cc7b/2023-2024/Marseille-Stats
Metz,https://fbref.com/en/squads/f83960ae/2023-2024/Metz-Stats
Monaco,https://fbref.com/en/squads/fd6114db/2023-2024/Monaco-Stats
Montpellier,https://fbref.com/en/squads/281b0e73/2023-2024/Montpellier-Stats
Nantes,https://fbref.com/en/squads/d7a486cd/2023-2024/Nantes-Stats
Nice,https://fbref.com/en/squads/132ebc33/2023-2024/Nice-Stats
Paris S-G,https://fbref.com/en/squads/e2d8892c/2023-2024/Paris-Saint-Germain-Stats
Reims,https://fbref.com/en/squads/7fdd64e0/2023-2024/Reims-Stats
Rennes,https://fbref.com/en/squads/b3072e00/2023-2024/Rennes-Stats
Strasbourg,https://fbref.com/en/squads/c0d3eab4/2023-2024/Strasbourg-Stats
Toulouse,https://fbref.com/en/squads/3f8c4b5f/2023-2024/Toulouse-Stats
Angers,https://fbref.com/en/squads/69236f98/Angers-Stats
Auxerre,https://fbref.com/en/squads/5ae09109/Auxerre-Stats
Brest,https://fbref.com/en/squads/fb08dbb3/Brest-Stats
Le Havre,https://fbref.com/en/squads/5c2737db/Le-Havre-Stats
Lens,https://fbref.com/en/squads/fd4e0f7d/Lens-Stats
Lille,https://fbref.com/en/squads/cb188c0c/Lille-Stats
Lyon,https://fbref.com/en/squads/d53c0b06/Lyon-Stats
Marseille,https://fbref.com/en/squads/5725cc7b/Marseille-Stats
Monaco,https://fbref.com/en/squads/fd6114db/Monaco-Stats
Montpellier,https://fbref.com/en/squads/281b0e73/Montpellier-Stats
Nantes,https://fbref.com/en/squads/d7a486cd/Nantes-Stats
Nice,https://fbref.com/en/squads/132ebc33/Nice-Stats
Paris S-G,https://fbref.com/en/squads/e2d8892c/Paris-Saint-Germain-Stats
Reims,https://fbref.com/en/squads/7fdd64e0/Reims-Stats
Rennes,https://fbref.com/en/squads/b3072e00/Rennes-Stats
Saint-Étienne,https://fbref.com/en/squads/d298ef2c/Saint-Etienne-Stats
Strasbourg,https://fbref.com/en/squads/c0d3eab4/Strasbourg-Stats
Toulouse,https://fbref.com/en/squads/3f8c4b5f/Toulouse-Stats
